date_hr,co2_hr,date_dy,co2_dy
2022.26029490107,418.53,2022.26164383562,419.84
2022.26032724505,418.51,2022.26438356164,420.41
2022.26037100457,418.56,2022.27260273973,418.69
2022.26041856925,418.59,2022.27534246575,418.6
2022.26046042618,418.57,2022.27808219178,419.35
2022.26049657534,418.7,2022.28082191781,420.48
2022.26053652968,418.62,2022.28356164384,420.26
2022.26057458143,418.79,2022.28630136986,420.21
2022.26060692542,418.75,2022.28904109589,421.31
2022.26064878234,418.93,2022.29178082192,420.56
2022.26068873668,418.9,2022.29452054795,420.49
2022.26072108067,419.12,2022.29726027397,420.65
2022.26076484018,419.27,2022.3,420.24
2022.26080289193,419.52,2022.30273972603,420.25
2022.26083523592,419.5,2022.30547945205,419.44
2022.26090563166,419.5,2022.30821917808,419.36
2022.26101788432,419.48,2022.31095890411,420.21
2022.2610369102,419.33,2022.31369863014,421.14
2022.26105022831,419.4,2022.32465753425,419.42
2022.26112633181,419.23,2022.32739726027,419.29
2022.26115106545,419.17,2022.3301369863,419.92
2022.26116248097,419.22,2022.33287671233,420.34
2022.26124048706,419.19,2022.33561643836,420.11
2022.2612652207,419.1,2022.33835616438,420
2022.26127853881,419.25,2022.34109589041,419.27
2022.26132229833,418.85,2022.34383561644,418.94
2022.26135464231,418.98,2022.34657534247,419.06
2022.26139840183,419.11,2022.34931506849,419.39
2022.26144596651,419.2,2022.35205479452,419.88
2022.26148782344,419.11,2022.35479452055,420.95
2022.2615239726,419.39,2022.35753424658,421.37
2022.26156392694,419.46,NaN,NaN
2022.26160197869,419.79,NaN,NaN
2022.26163432268,419.82,NaN,NaN
2022.2616761796,419.62,NaN,NaN
2022.26171613394,419.86,NaN,NaN
2022.26174847793,420.1,NaN,NaN
2022.26179223744,420.09,NaN,NaN
2022.26183028919,420.05,NaN,NaN
2022.26186263318,420.24,NaN,NaN
2022.26193302892,420.13,NaN,NaN
2022.26203957382,419.7,NaN,NaN
2022.26206430746,420.01,NaN,NaN
2022.26207762557,420.13,NaN,NaN
2022.26215372907,420.47,NaN,NaN
2022.26217846271,420.37,NaN,NaN
2022.26218987823,420.59,NaN,NaN
2022.26226788432,420.21,NaN,NaN
2022.26229261796,420.24,NaN,NaN
2022.26230593607,420.23,NaN,NaN
2022.26238203957,420.16,NaN,NaN
2022.26240677321,420.17,NaN,NaN
2022.26242009132,420.26,NaN,NaN
2022.26249619482,420.24,NaN,NaN
2022.26252092846,420.51,NaN,NaN
2022.26253234399,420.49,NaN,NaN
2022.26261225266,420.54,NaN,NaN
2022.26262747336,420.46,NaN,NaN
2022.26265030441,420.25,NaN,NaN
2022.26272640791,420.76,NaN,NaN
2022.26274162862,420.6,NaN,NaN
2022.26276255708,420.71,NaN,NaN
2022.26284056317,420.61,NaN,NaN
2022.26285388128,420.65,NaN,NaN
2022.26287861492,420.68,NaN,NaN
2022.26295471842,420.67,NaN,NaN
2022.26296993912,420.6,NaN,NaN
2022.26299277017,420.67,NaN,NaN
2022.26303462709,420.57,NaN,NaN
2022.26306887367,420.57,NaN,NaN
2022.26310502283,420.5,NaN,NaN
2022.26320205479,420.44,NaN,NaN
2022.26323630137,420.45,NaN,NaN
2022.26327625571,420.48,NaN,NaN
2022.26331621005,421.21,NaN,NaN
2022.26334665145,421.47,NaN,NaN
2022.26339231355,421.27,NaN,NaN
2022.2634303653,420.74,NaN,NaN
2022.2634608067,420.69,NaN,NaN
2022.2635064688,420.76,NaN,NaN
2022.26354452055,420.67,NaN,NaN
2022.26357496195,420.71,NaN,NaN
2022.26361872146,420.57,NaN,NaN
2022.26375380517,420.79,NaN,NaN
2022.26376902588,420.65,NaN,NaN
2022.26378995434,420.77,NaN,NaN
2022.26386796043,420.85,NaN,NaN
2022.26388127854,420.79,NaN,NaN
2022.26390601218,420.99,NaN,NaN
2022.26398211568,420.68,NaN,NaN
2022.26399733638,420.64,NaN,NaN
2022.26402016743,420.5,NaN,NaN
2022.26406202435,420.58,NaN,NaN
2022.26409627093,420.64,NaN,NaN
2022.26413242009,421.01,NaN,NaN
2022.26423135464,420.86,NaN,NaN
2022.26426369863,420.71,NaN,NaN
2022.26430365297,420.77,NaN,NaN
2022.26434360731,420.84,NaN,NaN
2022.26437404871,420.83,NaN,NaN
2022.26441971081,420.87,NaN,NaN
2022.26445776256,420.76,NaN,NaN
2022.26448820396,420.7,NaN,NaN
2022.26453386606,420.55,NaN,NaN
2022.26457191781,420.47,NaN,NaN
2022.26460235921,420.49,NaN,NaN
2022.26464611872,420.45,NaN,NaN
2022.26478120244,419.82,NaN,NaN
2022.26479642314,419.75,NaN,NaN
2022.2648173516,419.81,NaN,NaN
2022.26489535769,419.93,NaN,NaN
2022.2649086758,419.8,NaN,NaN
2022.26493340944,419.83,NaN,NaN
2022.26500951294,419.92,NaN,NaN
2022.26502473364,419.91,NaN,NaN
2022.26504756469,419.95,NaN,NaN
2022.26512366819,420,NaN,NaN
2022.26513888889,419.98,NaN,NaN
2022.26515981735,420.05,NaN,NaN
2022.26523782344,420.01,NaN,NaN
2022.26524923896,420.07,NaN,NaN
2022.26527587519,420.03,NaN,NaN
2022.2653500761,420.11,NaN,NaN
2022.26535578387,420.07,NaN,NaN
2022.26539383562,420.23,NaN,NaN
2022.26546423135,420.01,NaN,NaN
2022.26546993912,420.01,NaN,NaN
2022.26550799087,419.98,NaN,NaN
2022.26557838661,419.91,NaN,NaN
2022.26558409437,419.84,NaN,NaN
2022.26562024353,419.98,NaN,NaN
2022.26569254186,420.18,NaN,NaN
2022.26569824962,420.22,NaN,NaN
2022.26573630137,420.26,NaN,NaN
2022.26577625571,420.24,NaN,NaN
2022.26581240487,420.41,NaN,NaN
2022.2658542618,420.44,NaN,NaN
2022.26590182648,420.42,NaN,NaN
2022.265945586,420.42,NaN,NaN
2022.26597792998,420.59,NaN,NaN
2022.2660216895,420.34,NaN,NaN
2022.26605974125,420.37,NaN,NaN
2022.26608637747,420.44,NaN,NaN
2022.26613394216,420.38,NaN,NaN
2022.2661738965,420.63,NaN,NaN
2022.26620053272,420.65,NaN,NaN
2022.26625,420.58,NaN,NaN
2022.26628805175,420.88,NaN,NaN
2022.26631468798,421.03,NaN,NaN
2022.26639079148,420.81,NaN,NaN
2022.26649162861,420.72,NaN,NaN
2022.26649733638,420.41,NaN,NaN
2022.26653538813,420.61,NaN,NaN
2022.26660578387,420.36,NaN,NaN
2022.26661149163,420.43,NaN,NaN
2022.26664764079,420.45,NaN,NaN
2022.26671993912,420.4,NaN,NaN
2022.26672564688,420.41,NaN,NaN
2022.26676369863,420.45,NaN,NaN
2022.26680365297,420.42,NaN,NaN
2022.26683980213,420.49,NaN,NaN
2022.26688165906,420.77,NaN,NaN
2022.26692922374,421.21,NaN,NaN
2022.26697298326,421.44,NaN,NaN
2022.26700532724,421.38,NaN,NaN
2022.26704908676,421.38,NaN,NaN
2022.26708713851,421.42,NaN,NaN
2022.26711377473,421.29,NaN,NaN
2022.26716133942,421.56,NaN,NaN
2022.26720129376,421.52,NaN,NaN
2022.26722792998,421.48,NaN,NaN
2022.26727739726,421.08,NaN,NaN
2022.26731544901,420.92,NaN,NaN
2022.26734208524,420.94,NaN,NaN
2022.26741818874,421.01,NaN,NaN
2022.26751902588,420.81,NaN,NaN
2022.26752473364,421.42,NaN,NaN
2022.26756278539,420.7,NaN,NaN
2022.26763318113,420.6,NaN,NaN
2022.26763888889,420.69,NaN,NaN
2022.26767503805,420.59,NaN,NaN
2022.26774733638,420.47,NaN,NaN
2022.26775304414,420.46,NaN,NaN
2022.26779109589,420.38,NaN,NaN
2022.26786149163,420.46,NaN,NaN
2022.26786719939,420.52,NaN,NaN
2022.26790525114,420.59,NaN,NaN
2022.26797564688,420.1,NaN,NaN
2022.26798325723,420.53,NaN,NaN
2022.26802130898,419.64,NaN,NaN
2022.26808028919,419.54,NaN,NaN
2022.26809741248,420.02,NaN,NaN
2022.26813546423,419.48,NaN,NaN
2022.26819444444,419.32,NaN,NaN
2022.26821156773,420.17,NaN,NaN
2022.2682477169,420.25,NaN,NaN
2022.2683085997,420.21,NaN,NaN
2022.26832572298,420.24,NaN,NaN
2022.26836377473,420.23,NaN,NaN
2022.26842275495,420.48,NaN,NaN
2022.26843987823,420.42,NaN,NaN
2022.26847792998,420.99,NaN,NaN
2022.26851788432,420.34,NaN,NaN
2022.26855403349,420.63,NaN,NaN
2022.26859589041,420.31,NaN,NaN
2022.26864155251,420.32,NaN,NaN
2022.26868721461,420.42,NaN,NaN
2022.26871765601,419.9,NaN,NaN
2022.26876141553,422.18,NaN,NaN
2022.26880136986,419.21,NaN,NaN
2022.2688261035,419.23,NaN,NaN
2022.26887747336,419.47,NaN,NaN
2022.26891552511,420.04,NaN,NaN
2022.26894025875,420,NaN,NaN
2022.26899162861,421.2,NaN,NaN
2022.26902968037,420.87,NaN,NaN
2022.269054414,420.91,NaN,NaN
2022.2691305175,420.52,NaN,NaN
2022.2692218417,420.3,NaN,NaN
2022.26923896499,420.24,NaN,NaN
2022.26927511416,420.14,NaN,NaN
2022.26933599696,420.15,NaN,NaN
2022.26935312024,420.34,NaN,NaN
2022.26939117199,420.15,NaN,NaN
2022.26945015221,419.78,NaN,NaN
2022.26946727549,419.46,NaN,NaN
2022.26950532725,419.83,NaN,NaN
2022.26954528158,419.4,NaN,NaN
2022.26958143075,419.3,NaN,NaN
2022.26962328767,419.14,NaN,NaN
2022.26966894977,419.01,NaN,NaN
2022.26971461187,419.16,NaN,NaN
2022.26974695586,419.38,NaN,NaN
2022.26978881279,419.71,NaN,NaN
2022.26982876712,420.11,NaN,NaN
2022.26985350076,420.26,NaN,NaN
2022.26990487062,420.18,NaN,NaN
2022.26994292237,420.29,NaN,NaN
